"nest_code";"nestmix";"epy3";"CODESTART";"CODEEND";"HATCH.DAY";"END.DAY";"year";"ring";"sex";"average_31_before";"min_31_period";"max_31_period";"X60_after";"min_60";"max_60";"average_preciti_31";"XX_NA";"box";"id";"xf";"boxor";"fring";"hlf";"gs1";"mring";"hlm";"fage";"mage";"gs2";"idor";"xfblock";"eblock";"code";"ring.1";"exp";"mani";"treatment";"exp.1";"epy3.1";"sex.1";"mass2";"mass11";"mass12";"mass14";"rtars14";"pha";"pha.1";"PHA";"X";"TEMP_BROOD";"PRCP_BROOD"
"FO59B2009";"WPO";0;2009139;2009153;49;63;2009;"1EP47490";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"FO59B";"90056";0;"FO59B";"1EP48317";0.9516288;-0.138023327;"1EP48312";0.9516288;"YEARLING";"YEARLING";-0.138023327;90056;90007;90007;"AB";"1EP47490";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.8;NA;NA;NA;"16.6";0.065333333;0.065333333;6.5333333;NA;13.0866666666667;25.8
"OJ2042009";"WPO";0;2009141;2009155;51;65;2009;"1EP47641";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"OJ204";"90095";0;"OJ204";"1EP48347";0.9145281;-0.075955307;"1EP48348";0.9516288;"YEARLING";"YEARLING";-0.075955307;90095;90016;90016;"HG";"1EP47641";"bs";"3";"experimental nests";"enlarged";"WPY";"F";1.6;"8.1";9;NA;"15";0.065666667;0.065666667;6.5666667;NA;12.7466666666667;27
"TU112009";"WPO";0;2009143;2009157;53;67;2009;"1EP48485";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU11";"90131";0;"TU11";"1EP48365";0.8784266;NA;"1EP48364";1.024831;"OLDER";"OLDER";NA;90131;90003;90003;"HAC";"1EP48485";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.1;"11.1";11.4;11.3;"15.8";0.065666667;0.065666667;6.5666667;NA;12.2533333333333;16.6
"FA272010";"WPO";0;2010150;2010164;60;74;2010;"1ER02353";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FA27";"100023";0;"FA27";NA;1.1712355;-0.084238832;"1EP48896";1.024831;"YEARLING";"YEARLING";-0.084238832;100023;100015;100015;"HG";"1ER02353";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.5;"8";8.5;9.5;"16";0.065666667;0.065666667;6.5666667;NA;13.1133333333333;33.1
"FA272010";"WPO";0;2010150;2010164;60;74;2010;"1ER02344";"M";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FA27";"100023";1;"RO2B";"1EP46426";0.9516288;-0.078760571;"1ER02234";1.0980333;"YEARLING";"YEARLING";-0.078760571;100081;100015;100015;"AC";"1ER02344";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.1;NA;NA;11.5;"16.4";0.065666667;0.065666667;6.5666667;NA;13.1133333333333;33.1
"OJ842011";"WPO";0;2011143;2011157;53;67;2011;"1ER02439";NA;6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ84";"110111";1;"FA8";"1ET42609";0.9516288;NA;"1ET42608";1.0513273;"YEARLING";"YEARLING";NA;110048;111011;111011;"HAB.";"1ER02439";"bs";"3";"experimental nests";"enlarged";"WPY";NA;2.5;"11.6";12.6;13.2;"16.9";0.066;0.066;6.6;NA;13.88;3
"BO1-2009";"WPO";0;2009139;2009153;49;63;2009;"1EP47536";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BO1-";"90010";0;"BO1-";"1EP47419";1.0980333;-0.0353992;"1EP48306";0.9516288;"YEARLING";"YEARLING";-0.0353992;90010;90006;90006;"A";"1EP47536";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.4;"11.1";11.7;12;"16.4";0.066333333;0.066333333;6.6333333;NA;13.0866666666667;25.8
"FP122011";"WPO";0;2011143;2011157;53;67;2011;"1ER02519";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"FP12";"110070";1;"BS28B";"1ER03604";0.9145281;NA;"1ER03603";0.8784266;"OLDER";"OLDER";NA;110033;111013;111013;"AE";"1ER02519";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.1;"9.8";NA;11.6;"16.9";0.066333333;0.066333333;6.6333333;NA;13.88;3
"OJ1332010";"WPO";0;2010149;2010163;59;73;2010;"1ER02330";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"OJ133";"100054";0;"OJ133";"1EP48123";0.9516288;0.001323534;"1ER02212";1.024831;NA;"OLDER";0.001323534;100054;100016;100016;"HG";"1ER02330";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2.4;"12";12.8;13;"16.9";0.066333333;0.066333333;6.6333333;NA;12.8666666666667;33.1
"FO642009";"WPO";0;2009139;2009153;49;63;2009;"1EP47517";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"FO64";"90058";1;"FO9D";"1EP48314";0.8052244;NA;"1EP48313";1.0980333;"YEARLING";"OLDER";NA;90064;90004;90004;"HB";"1EP47517";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.7;"9.8";NA;11.1;"16.5";0.066666667;0.066666667;6.6666667;NA;13.0866666666667;25.8
"OJ1282011";"WPO";0;2011140;2011154;50;64;2011;"1ER02014";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ128";"110100";0;"OJ128";"1ER03633";1.0980333;-0.057928022;"1EP47311";1.0980333;"OLDER";"YEARLING";-0.057928022;110100;111016;111016;"HE";"1ER02014";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.8;"9.7";NA;9.8;"17.1";0.066666667;0.066666667;6.6666667;NA;12.98;6.1
"BS852009";"WPO";0;2009139;2009153;49;63;2009;"1EP47529";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BS85";"90023";1;"BO1-";"1EP47419";1.0980333;-0.0353992;"1EP48306";0.9516288;"YEARLING";"YEARLING";-0.0353992;90010;90006;90006;"AB";"1EP47529";"bs";"3";"experimental nests";"enlarged";"WPY";"M";1.9;NA;11.4;11.6;"16.2";0.067;0.067;6.7;NA;13.0866666666667;25.8
"OJ1862011";"WPO";0;2011145;2011159;55;69;2011;"1ER03154";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ186";"110108";0;"OJ186";"1ER03316";0.9516288;-0.01965044;"1ER03690";1.0980333;"YEARLING";"YEARLING";-0.01965044;110108;110018;110018;"DAC";"1ER03154";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.4;"11.5";NA;12;"17.3";0.067;0.067;6.7;NA;14.68;2.1
"BJ62010";"WPO";0;2010150;2010164;60;74;2010;"1ER02317";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"BJ6";"100014";1;"OJ133";"1EP48123";0.9516288;0.001323534;"1ER02212";1.024831;NA;"OLDER";0.001323534;100054;100016;100016;"HA";"1ER02317";"bs";"3";"experimental nests";"enlarged";"WPY";NA;1.9;NA;NA;11.9;"15.9";0.067333333;0.067333333;6.7333333;NA;13.1133333333333;33.1
"BO52010";"WPO";0;2010143;2010157;53;67;2010;"1EP48636";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"BO5";"100019";0;"BO5";"1EP48126";1.024831;0.011565842;"1EP48665";0.8052244;"OLDER";"OLDER";0.011565842;100019;100003;100003;"F";"1EP48636";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.3;"11.4";NA;12.8;"17.5";0.067333333;0.067333333;6.7333333;NA;12.0466666666667;13
"OJ155B2010";"WPO";0;2010151;2010165;61;75;2010;"1ER02374";"F";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"OJ155B";"100056";0;"OJ155B";"1EP47410";0.9516288;-0.08657087;"1EP47565";1.024831;"OLDER";"YEARLING";-0.08657087;100056;100007;100007;"F";"1ER02374";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.7;"9.7";9.9;NA;"16";0.067666667;0.067666667;6.7666667;NA;13.2866666666667;33.1
"RW16D2010";"WPO";0;2010147;2010161;57;71;2010;"1ER03064";"M";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"RW16D";"100085";0;"RW16D";"1EP46478";0.8784266;-0.024588833;"1EP46448";1.0980333;"YEARLING";NA;-0.024588833;100085;100011;100011;"E";"1ER03064";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.8;"11.4";11.9;12;"16.2";0.067666667;0.067666667;6.7666667;NA;12.48;30.5
"FA82011";"WPO";0;2011143;2011157;53;67;2011;"1ER02476";NA;6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"FA8";"110048";0;"FA8";"1ET42609";0.9516288;NA;"1ET42608";1.0513273;"YEARLING";"YEARLING";NA;110048;111011;111011;"HAC";"1ER02476";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2.3;NA;NA;11.7;"16.8";0.067666667;0.067666667;6.7666667;NA;13.88;3
"OJ1332010";"WPO";0;2010149;2010163;59;73;2010;"1ER02325";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"OJ133";"100054";0;"OJ133";"1EP48123";0.9516288;0.001323534;"1ER02212";1.024831;NA;"OLDER";0.001323534;100054;100016;100016;"HAB.";"1ER02325";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2.1;"11.5";12;12;"16.4";0.068;0.068;6.8;NA;12.8666666666667;33.1
"FO632010";"WPO";0;2010148;2010162;58;72;2010;"1EP48080";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FO63";"100041";0;"FO63";"1EP47399";0.9516288;0.013505437;"1EP47447";1.1712355;"OLDER";"OLDER";0.013505437;100041;100013;100013;"AE";"1EP48080";"bs";"3";"experimental nests";"enlarged";"WPY";NA;1.5;NA;11.1;11.3;"15.8";0.068333333;0.068333333;6.8333333;NA;12.7266666666667;33.9
"RO20B2009";"WPO";0;2009140;2009154;50;64;2009;"1EP47577";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO20B";"90114";0;"RO20B";"1EP48318";0.8784266;0.10359714;"1EP48319";1.1712355;"OLDER";"YEARLING";0.10359714;90114;90005;90005;"HE";"1EP47577";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";NA;"8.7";9.3;NA;"16.4";0.068666667;0.068666667;6.8666667;NA;13;25.8
"FP1B2010";"WPO";0;2010153;2010167;63;77;2010;"1ER02251";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FP1B";"100043";1;"PS2";"1EP46459";0.9516288;NA;"1EP48149";1.024831;"OLDER";"OLDER";NA;100066;100004;100004;"AB";"1ER02251";"bs";"3";"experimental nests";"enlarged";"WPY";NA;3.2;"11.1";11.7;11.4;"16.9";0.068666667;0.068666667;6.8666667;NA;13.4866666666667;32.1
"TU1772009";"WPO";0;2009141;2009155;51;65;2009;"1EP47624";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU177";"90132";0;"TU177";"1EP48346";0.9323333;NA;"1EP48366";1.1712355;"OLDER";"OLDER";NA;90132;90014;90014;"HF";"1EP47624";"bs";"3";"experimental nests";"enlarged";"WPY";"M";1.8;NA;NA;NA;"17";0.069;0.069;6.9;NA;12.7466666666667;27
"AN16B2011";"WPO";0;2011144;2011158;54;68;2011;"1ER03100";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"AN16B";"110007";0;"AN16B";"1ER03666";1.024831;-0.018794847;"1ER03692";1.0980333;"YEARLING";NA;-0.018794847;110007;110013;110013;"F";"1ER03100";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.9;NA;NA;NA;"16.1";0.069333333;0.069333333;6.9333333;NA;14.2;3
"TU58B2010";"WPO";0;2010143;2010157;53;67;2010;"1EP48633";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"TU58B";"100094";0;"TU58B";"1EP48372";1.1712355;-0.007014147;"1EP48661";1.0980333;"OLDER";"YEARLING";-0.007014147;100094;100003;100003;"HA";"1EP48633";"bs";"3";"experimental nests";"enlarged";"WPY";NA;2.5;NA;NA;NA;"16.8";0.069333333;0.069333333;6.9333333;NA;12.0466666666667;13
"BS222010";"WPO";0;2010148;2010162;58;72;2010;"1EP48057";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"BS22";"100021";1;"FO63";"1EP47399";0.9516288;0.013505437;"1EP47447";1.1712355;"OLDER";"OLDER";0.013505437;100041;100013;100013;"AG";"1EP48057";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.9;NA;NA;11.3;"15.2";0.069666667;0.069666667;6.9666667;NA;12.7266666666667;33.9
"BO52010";"WPO";0;2010143;2010157;53;67;2010;"1EP48640";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"BO5";"100019";1;"TU58B";"1EP48372";1.1712355;-0.007014147;"1EP48661";1.0980333;"OLDER";"YEARLING";-0.007014147;100094;100003;100003;"HF";"1EP48640";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2.1;NA;NA;NA;"15.2";0.069666667;0.069666667;6.9666667;NA;12.0466666666667;13
"BJ312010";"WPO";0;2010149;2010163;59;73;2010;"1ER02307";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"BJ31";"100011";1;"OJ105";"1EP48349";1.1712355;0.108776775;"1ER02211";1.024831;"OLDER";"OLDER";0.108776775;100053;100014;100014;"HAC";"1ER02307";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.9;"11.3";12.9;11.9;"15.8";0.069666667;0.069666667;6.9666667;NA;12.8666666666667;33.1
"PS22010";"WPO";0;2010153;2010167;63;77;2010;"1ER02244";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"PS2";"100066";0;"PS2";"1EP46459";0.9516288;NA;"1EP48149";1.024831;"OLDER";"OLDER";NA;100066;100004;100004;"AC";"1ER02244";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2.2;NA;11.7;11.3;"16.5";0.07;0.07;7;NA;13.4866666666667;32.1
"OJ1862011";"WPO";0;2011145;2011159;55;69;2011;"1ER03161";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ186";"110108";0;"OJ186";"1ER03316";0.9516288;-0.01965044;"1ER03690";1.0980333;"YEARLING";"YEARLING";-0.01965044;110108;110018;110018;"DABC";"1ER03161";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.5;NA;NA;NA;"16.6";0.07;0.07;7;NA;14.68;2.1
"BJ112011";"WPO";0;2011144;2011158;54;68;2011;"1ER02589";NA;6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"BJ11";"110013";1;"AN16B";"1ER03666";1.024831;-0.018794847;"1ER03692";1.0980333;"YEARLING";NA;-0.018794847;110007;110013;110013;"AC";"1ER02589";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2.6;NA;NA;NA;"16";0.070333333;0.070333333;7.0333333;NA;14.2;3
"FO632010";"WPO";0;2010148;2010162;58;72;2010;"1EP48075";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FO63";"100041";0;"FO63";"1EP47399";0.9516288;0.013505437;"1EP47447";1.1712355;"OLDER";"OLDER";0.013505437;100041;100013;100013;"A";"1EP48075";"bs";"3";"experimental nests";"enlarged";"WPY";NA;1.9;"11.3";9.9;12.2;"16.6";0.070333333;0.070333333;7.0333333;NA;12.7266666666667;33.9
"OJ1282011";"WPO";0;2011140;2011154;50;64;2011;"1ER02011";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ128";"110100";1;"BO8";NA;0.8784266;-0.057928022;"1ER03630";1.0980333;"YEARLING";"YEARLING";-0.057928022;110030;111016;111016;"AC";"1ER02011";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.2;"11";11.6;12.1;"18.1";0.070333333;0.070333333;7.0333333;NA;12.98;6.1
"BS222010";"WPO";0;2010148;2010162;58;72;2010;"1EP48056";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"BS22";"100021";1;"FO63";"1EP47399";0.9516288;0.013505437;"1EP47447";1.1712355;"OLDER";"OLDER";0.013505437;100041;100013;100013;"B";"1EP48056";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.9;"9.9";11.1;11.1;"15.8";0.070666667;0.070666667;7.0666667;NA;12.7266666666667;33.9
"BJ22010";"WPO";0;2010148;2010162;58;72;2010;"1EP48084";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"BJ2";"100009";0;"BJ2";"1EP46799";1.024831;0.049729511;"1ER02209";0.8784266;"OLDER";"YEARLING";0.049729511;100009;100012;100012;"HG";"1EP48084";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.6;NA;11.3;12;"16.6";0.070666667;0.070666667;7.0666667;NA;12.7266666666667;33.9
"FO59B2009";"WPO";0;2009139;2009153;49;63;2009;"1EP47493";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"FO59B";"90056";0;"FO59B";"1EP48317";0.9516288;-0.138023327;"1EP48312";0.9516288;"YEARLING";"YEARLING";-0.138023327;90056;90007;90007;"AC";"1EP47493";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.4;"9";9.1;NA;"16.7";0.070666667;0.070666667;7.0666667;NA;13.0866666666667;25.8
"RO20B2009";"WPO";0;2009140;2009154;50;64;2009;"1EP47584";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"RO20B";"90114";1;"FA47";"1EP48321";0.9516288;0.10359714;"1EL96592";0.8784266;"YEARLING";"OLDER";0.10359714;90030;90005;90005;"C";"1EP47584";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.3;"8.3";9.3;11.8;"16.1";0.071;0.071;7.1;NA;13;25.8
"TU1772009";"WPO";0;2009141;2009155;51;65;2009;"1EP47620";"M";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU177";"90132";1;"TU23B";"1ER03694";NA;0.027000812;"1EP48334";NA;"OLDER";"YEARLING";0.027000812;90137;90014;90014;"C";"1EP47620";"bs";"3";"experimental nests";"enlarged";"WPY";"M";2.2;NA;11;11.5;"16.9";0.071;0.071;7.1;NA;12.7466666666667;27
"OJ1282011";"WPO";0;2011140;2011154;50;64;2011;"1ER02019";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ128";"110100";0;"OJ128";"1ER03633";1.0980333;-0.057928022;"1EP47311";1.0980333;"OLDER";"YEARLING";-0.057928022;110100;111016;111016;"HC";"1ER02019";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";NA;NA;11.6;12.4;"17.9";0.071;0.071;7.1;NA;12.98;6.1
"BJ22010";"WPO";0;2010148;2010162;58;72;2010;"1EP48089";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"BJ2";"100009";0;"BJ2";"1EP46799";1.024831;0.049729511;"1ER02209";0.8784266;"OLDER";"YEARLING";0.049729511;100009;100012;100012;"HAC";"1EP48089";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.7;"9.8";NA;NA;"16.5";0.071333333;0.071333333;7.1333333;NA;12.7266666666667;33.9
"FA272010";"WPO";0;2010150;2010164;60;74;2010;"1ER02350";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FA27";"100023";0;"FA27";NA;1.1712355;-0.084238832;"1EP48896";1.024831;"YEARLING";"YEARLING";-0.084238832;100023;100015;100015;"HB";"1ER02350";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;1.9;"9.6";NA;NA;"17.4";0.071333333;0.071333333;7.1333333;NA;13.1133333333333;33.1
"FKIII42010";"WPO";0;2010146;2010160;56;70;2010;"1EP48696";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FKIII4";"100034";1;"FA43";"1EP46485";1.024831;-0.003374784;"1EP48332";1.0980333;"YEARLING";"YEARLING";-0.003374784;100024;100002;100002;"E";"1EP48696";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;NA;"11.4";11.9;11.9;"15.8";0.072;0.072;7.2;NA;12.2333333333333;23
"FA432010";"WPO";0;2010146;2010160;56;70;2010;"1EP48668";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FA43";"100024";0;"FA43";"1EP46485";1.024831;-0.003374784;"1EP48332";1.0980333;"YEARLING";"YEARLING";-0.003374784;100024;100002;100002;"G";"1EP48668";"bs";"3";"experimental nests";"enlarged";"WPY";NA;2.2;"11.7";11.3;11.2;"15.2";0.072333333;0.072333333;7.2333333;NA;12.2333333333333;23
"BO1-2009";"WPO";0;2009139;2009153;49;63;2009;"1EP47533";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BO1-";"90010";0;"BO1-";"1EP47419";1.0980333;NA;"1EP48306";0.9516288;"YEARLING";"YEARLING";-0.0353992;90010;90006;90006;"G";"1EP47533";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2.1;NA;11.1;11.3;"16";0.072666667;0.072666667;7.2666667;NA;13.0866666666667;25.8
"FA82011";"WPO";0;2011143;2011157;53;67;2011;"1ER02474";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"FA8";"110048";1;"OJ84";"1ER03672";0.9516288;-0.094283763;"1ER03676";1.024831;"YEARLING";"YEARLING";-0.094283763;110111;111011;111011;"AE";"1ER02474";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.7;"9.9";NA;11.1;"15.5";0.073333333;0.073333333;7.3333333;NA;13.88;3
"OJ155B2010";"WPO";0;2010151;2010165;61;75;2010;"1ER02375";"F";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"OJ155B";"100056";0;"OJ155B";"1EP47410";0.9516288;-0.08657087;"1EP47565";1.024831;"OLDER";"YEARLING";-0.08657087;100056;100007;100007;"AB";"1ER02375";"bs";"3";"experimental nests";"enlarged";"WPY";"F";1.7;"9.5";9.4;NA;"16";0.073333333;0.073333333;7.3333333;NA;13.2866666666667;33.1
"FA272010";"WPO";0;2010150;2010164;60;74;2010;"1ER02345";"F";4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FA27";"100023";1;"RO2B";"1EP46426";0.9516288;-0.078760571;"1ER02234";1.0980333;"YEARLING";"YEARLING";-0.078760571;100081;100015;100015;"A";"1ER02345";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";2;"9.1";NA;NA;"16.3";0.073333333;0.073333333;7.3333333;NA;13.1133333333333;33.1
"TU58B2010";"WPO";0;2010143;2010157;53;67;2010;"1EP48632";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"TU58B";"100094";1;"BO5";"1EP48126";1.024831;0.011565842;"1EP48665";0.8052244;"OLDER";"OLDER";0.011565842;100019;100003;100003;"A";"1EP48632";"bs";"3";"experimental nests";"enlarged";"WPY";NA;2.3;"11.7";12.2;12.4;"16.7";0.073333333;0.073333333;7.3333333;NA;12.0466666666667;13
"OJ1282011";"WPO";0;2011140;2011154;50;64;2011;"1ER02017";"M";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"OJ128";"110100";1;"BO8";NA;0.8784266;-0.057928022;"1ER03630";1.0980333;"YEARLING";"YEARLING";-0.057928022;110030;111016;111016;"F";"1ER02017";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"M";2.2;NA;11.5;11.8;"17.9";0.073666667;0.073666667;7.3666667;NA;12.98;6.1
"BO1-2009";"WPO";0;2009139;2009153;49;63;2009;"1EP47535";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"BO1-";"90010";0;"BO1-";"1EP47419";1.0980333;-0.0353992;"1EP48306";0.9516288;"YEARLING";"YEARLING";-0.0353992;90010;90006;90006;"AC";"1EP47535";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";"F";1.9;NA;11;11.2;"16.5";0.074333333;0.074333333;7.4333333;NA;13.0866666666667;25.8
"FA432010";"WPO";0;2010146;2010160;56;70;2010;"1EP48667";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FA43";"100024";0;"FA43";"1EP46485";1.024831;-0.003374784;"1EP48332";1.0980333;"YEARLING";"YEARLING";-0.003374784;100024;100002;100002;"B";"1EP48667";"bs";"3";"experimental nests";"enlarged";"WPY";NA;1.8;"9.8";NA;NA;"15";0.075;0.075;7.5;NA;12.2333333333333;23
"FKII32010";"WPO";0;2010148;2010162;58;72;2010;"1EP48066";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"FKII3";"100032";1;"BJ2";"1EP46799";1.024831;0.049729511;"1ER02209";0.8784266;"OLDER";"YEARLING";0.049729511;100009;100012;100012;"HC";"1EP48066";"bs";"3";"experimental nests";"enlarged";"WPY";NA;1.5;"8.7";9.6;NA;"15.9";0.075;0.075;7.5;NA;12.7266666666667;33.9
"AN252010";"WPO";0;2010152;2010166;62;76;2010;"1ER02225";NA;4.840322581;0;17.2;11.25916667;0;36.2;4.616129032;10.42;"AN25";"100003";0;"AN25";"1EP46477";NA;NA;"1EP48124";0.8784266;"YEARLING";"OLDER";NA;100003;100006;100006;"HAE";"1ER02225";"bs";"3";"experimental nests";"enlarged";"WPY";NA;2.1;NA;11.3;11.3;"16.3";0.075666667;0.075666667;7.5666667;NA;13.4266666666667;32.1
"RO15C2011";"WPO";0;2011143;2011157;53;67;2011;"1ER02500";"F";6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"RO15C";"110137";1;"OJ185";"1ER03673";1.0094229;-0.109688037;"1EP46797";0.9516288;"YEARLING";"YEARLING";-0.109688037;110107;111015;111015;"HAE";"1ER02500";"bs";"3";"experimental nests";"enlarged";"WPY";"F";2.5;NA;11.3;NA;"16.4";0.075666667;0.075666667;7.5666667;NA;13.88;3
"BJ112011";"WPO";0;2011144;2011158;54;68;2011;"1ER02590";NA;6.035483871;0;20.7;12.56583333;0;42.8;5.325806452;12.22;"BJ11";"110013";1;"AN16B";"1ER03666";1.024831;-0.018794847;"1ER03692";1.0980333;"YEARLING";NA;-0.018794847;110007;110013;110013;"AF";"1ER02590";"bs";"0";"CONTROL NEST";"nonmanipulated";"WPY";NA;2.7;"12.4";12;9.6;"16.5";0.075666667;0.075666667;7.5666667;NA;14.2;3
"TU1772009";"WPO";0;2009141;2009155;51;65;2009;"1EP47616";"F";4.467741935;-13.6;16.2;10.82416667;0;35.6;3.875806452;10.17416667;"TU177";"90132";0;"TU177";"1EP48346";0.9323333;NA;"1EP48366";1.1712355;"OLDER";"OLDER";NA;90132;90014;90014;"HAE";"1EP47616";"bs";"3";"experimental nests";"enlarged";"WPY";"F";1.8;"9";9.4;9.7;"16.5";0.075666667;0.075666667;7.5666667;NA;12.7466666666667;27
