nest_code;nestmix;epy3;CODESTART;CODEEND;HATCH DAY;END DAY;year;ring;sex;average_31_before;min_31_period;max_31_period;60_after;min_60;max_60;average_preciti_31;XX_NA;box;id;xf;boxor;fring;hlf;gs1;mring;hlm;fage;mage;gs2;idor;xfblock;eblock;code;ring;exp;mani;treatment;exp;epy3;sex;mass2;mass11;mass12;mass14;rtars14;pha;pha;PHA;
FKII62013;WPO;0;2013150;2013164;60;74;2013;1ET50756;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FKII06;GR19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;B;1EX30472;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1.2;NA;NA;11;NA;NA;NA;NA;
FP162013;WPO;0;2013152;2013166;62;76;2013;1ET98028;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP16A;FP16A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30352;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1.2;NA;NA;11;NA;NA;NA;NA;
BS472013;WPO;0;2013152;2013166;62;76;2013;1ET50955;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;BS47;BS47;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1EX30407;FLEAS;NA;experimental nests;FLEAS;WPY;F;1.8;NA;NA;11;NA;NA;NA;NA;
FO532013;WPO;0;2013156;2013170;66;80;2013;1ET98134;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO53;FO53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1EX30238;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1.8;NA;NA;11;NA;NA;NA;NA;
RM62013;WPO;0;2013149;2013163;59;73;2013;1ET50715;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RM06;RM06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;D;1EX30198;FLEAS;NA;experimental nests;FLEAS;WPY;F;2;NA;NA;11;NA;NA;NA;NA;
FKN72013;WPO;0;2013152;2013166;62;76;2013;1ET98009;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FKN07;FKN07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30355;FLEAS;NA;experimental nests;FLEAS;WPY;F;2;NA;NA;11;NA;NA;NA;NA;
BS712012;WPO;0;2012139;2012153;49;63;2012;1ET42370;NA;4.816666667;-1.7;20.2;11.26083333;0;35.5;4.121666667;10.9275;BS71;120043;1;BS46;NA;NA;NA;NA;NA;NA;NA;NA;120036;121111;121111;C;1ET42370;bs;0;CONTROL NEST;nonmanipulated;WPY;NA;2.1;NA;NA;11;NA;NA;NA;NA;
FO2C2013;WPO;0;2013151;2013165;61;75;2013;1ET50939;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO02C;FO02C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F;1EX30430;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;2.2;NA;NA;11;NA;NA;NA;NA;
FA23B2013;WPO;0;2013148;2013162;58;72;2013;1ET50880;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FA23B;RN40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;G;1EX30498;FLEAS;NA;experimental nests;FLEAS;WPY;M;2.4;NA;NA;11;NA;NA;NA;NA;
SK162013;WPO;0;2013144;2013158;54;68;2013;1ET50871;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SK16;SK16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AC;1EX30221;NA;NA;NA;NA;WPY;F;NA;NA;NA;11;NA;NA;NA;NA;
OL04A2015;WPO;0;2015142;2015156;NA;NA;2015;1ET96697;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;OL04A;NA;NA;OL04A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F;1EX28156;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;NA;1.9;NA;NA;11.1;NA;NA;NA;NA;
FP162013;WPO;0;2013152;2013166;62;76;2013;1ET98026;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP16A;FP16A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30351;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;0.9;NA;NA;11.1;NA;NA;NA;NA;
FKN72013;WPO;0;2013152;2013166;62;76;2013;1ET98008;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FKN07;FKN07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30354;FLEAS;NA;experimental nests;FLEAS;WPY;M;1.2;NA;NA;11.1;NA;NA;NA;NA;
RO232013;WPO;0;2013155;2013169;65;79;2013;1ET98122;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RO23;RO23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29021;FLEAS;NA;experimental nests;FLEAS;WPY;M;1.5;NA;NA;11.1;NA;NA;NA;NA;
FKII62013;WPO;0;2013150;2013164;60;74;2013;1ET50752;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FKII06;GR19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;1EX30471;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1.6;NA;NA;11.1;NA;NA;NA;NA;
GR192013;WPO;0;2013150;2013164;60;74;2013;1ET50745;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR19;FKII06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;C;1EX30465;FLEAS;NA;experimental nests;FLEAS;WPY;M;1.9;NA;NA;11.1;NA;NA;NA;NA;
FP29B2013;WPO;0;2013156;2013170;66;80;2013;1ET98149;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP29B;FP29B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;B;1EX30229;FLEAS;NA;experimental nests;FLEAS;WPY;F;1.9;NA;NA;11.1;NA;NA;NA;NA;
FK12B2013;WPO;0;2013153;2013167;63;77;2013;1ET98066;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FK12B;FK12B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30290;FLEAS;NA;experimental nests;FLEAS;WPY;M;2;NA;NA;11.1;NA;NA;NA;NA;
FP162013;WPO;0;2013152;2013166;62;76;2013;1ET98024;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP16A;FP16A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30350;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;2.1;NA;NA;11.1;NA;NA;NA;NA;
FA23B2013;WPO;0;2013148;2013162;58;72;2013;1ET50887;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FA23B;FA23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1EX30497;FLEAS;NA;experimental nests;FLEAS;WPY;F;2.3;NA;NA;11.1;NA;NA;NA;NA;
RO05B2013;WPO;0;2013156;2013170;66;80;2013;1ET98162;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RO05B;RO05B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29006;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.3;NA;NA;11.1;NA;NA;NA;NA;
FO19C2013;WPO;0;2013156;2013170;66;80;2013;1ET98142;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO19C;RO05B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;G;1EX30241;FLEAS;NA;experimental nests;FLEAS;WPY;M;2.4;NA;NA;11.1;NA;NA;NA;NA;
SK162013;WPO;0;2013144;2013158;54;68;2013;1ET50875;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SK16;SK16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;B;1EX30220;NA;NA;NA;NA;WPY;M;NA;NA;NA;11.1;NA;NA;NA;NA;
FO2C2013;WPO;0;2013151;2013165;61;75;2013;1ET50943;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO02C;FO02C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1EX30429;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;NA;NA;NA;11.1;NA;NA;NA;NA;
FO532013;WPO;0;2013156;2013170;66;80;2013;1ET98194;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO53;FO53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;G;1EX30237;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;NA;NA;NA;11.1;NA;NA;NA;NA;
FO122014;WPO;0;2014141;2014155;51;65;2014;1EX15361;F;6.058064516;-1;22;11.9225;0;39.3;5.320967742;11.40083333;FO12;NA;NA;FO12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1EX28463;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1.6;NA;NA;11.2;NA;NA;NA;NA;
FO2C2013;WPO;0;2013151;2013165;61;75;2013;1ET50944;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO02C;FO02C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;B;1EX30428;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;1;NA;NA;11.2;NA;NA;NA;NA;
FP632013;WPO;0;2013152;2013166;62;76;2013;1ET98042;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP63A;FP63A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30328;FLEAS;NA;experimental nests;FLEAS;WPY;M;1;NA;NA;11.2;NA;NA;NA;NA;
FK12B2013;WPO;0;2013153;2013167;63;77;2013;1ET98064;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FK12B;FK12B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30289;FLEAS;NA;experimental nests;FLEAS;WPY;M;1.5;NA;NA;11.2;NA;NA;NA;NA;
FA23B2013;WPO;0;2013148;2013162;58;72;2013;1ET50883;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FA23B;FA23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;B;1EX30496;FLEAS;NA;experimental nests;FLEAS;WPY;M;1.6;NA;NA;11.2;NA;NA;NA;NA;
FK8C2013;WPO;0;2013152;2013166;62;76;2013;1ET98000;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FK08C;FKN07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;D;1EX30402;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2;NA;NA;11.2;NA;NA;NA;NA;
RO05B2013;WPO;0;2013156;2013170;66;80;2013;1ET98153;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RO05B;FO19C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29005;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.2;NA;NA;11.2;NA;NA;NA;NA;
FA23B2013;WPO;0;2013148;2013162;58;72;2013;1ET50881;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FA23B;FA23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;C;1EX30494;FLEAS;NA;experimental nests;FLEAS;WPY;M;2.3;NA;NA;11.2;NA;NA;NA;NA;
RN402013;WPO;0;2013148;2013162;58;72;2013;1ET50892;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RN40;FA23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;A;1EX30217;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;2.3;NA;NA;11.2;NA;NA;NA;NA;
FA23B2013;WPO;0;2013148;2013162;58;72;2013;1ET50882;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FA23B;RN40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;D;1EX30495;FLEAS;NA;experimental nests;FLEAS;WPY;M;2.4;NA;NA;11.2;NA;NA;NA;NA;
GR72013;WPO;0;2013151;2013165;61;75;2013;1ET50922;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR07;GR07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;D;1EX30420;FLEAS;NA;experimental nests;FLEAS;WPY;F;2.5;NA;NA;11.2;NA;NA;NA;NA;
BS482013;WPO;0;2013154;2013168;64;78;2013;1ET98090;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;BS48;BS48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30275;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.6;NA;NA;11.2;NA;NA;NA;NA;
FO2C2013;WPO;0;2013151;2013165;61;75;2013;1ET50936;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO02C;FO02C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1EX30427;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.7;NA;NA;11.2;NA;NA;NA;NA;
TUN100A2015;WPO;0;2015148;2015162;NA;NA;2015;1EX14219;M;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;TU100A;NA;NA;TU100A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AB;1EX14789;NA;NA;CONTROL NESTS;nonmanipulated;WPY;M;NA;NA;NA;11.29;NA;NA;NA;NA;
RN182015;WPO;0;2015153;2015167;NA;NA;2015;1EX14589;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;RN18;NA;NA;RN18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;C;1EX14660;non-exp;NA;CONTROL NEST;nonmanipulated;WPY;NA;1.6;NA;NA;11.3;NA;NA;NA;NA;
RO3D2016;WPO;0;2016140;2016154;49;63;2016;1EX28252;F;NA;NA;NA;NA;NA;NA;NA;NA;RO3D;NA;NA;RO3D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;WPY;F;1.91;NA;NA;11.3;NA;NA;NA;NA;
FP632013;WPO;0;2013152;2013166;62;76;2013;1ET98035;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP63A;FP63A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30327;FLEAS;NA;experimental nests;FLEAS;WPY;M;1.4;NA;NA;11.3;NA;NA;NA;NA;
RN462013;WPO;0;2013152;2013166;62;76;2013;1ET50968;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RN46;RN46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29104;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1.4;NA;NA;11.3;NA;NA;NA;NA;
FA23B2013;WPO;0;2013148;2013162;58;72;2013;1ET50886;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FA23B;RN40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;A;1EX30493;FLEAS;NA;experimental nests;FLEAS;WPY;M;2.2;NA;NA;11.3;NA;NA;NA;NA;
FP162013;WPO;0;2013152;2013166;62;76;2013;1ET98030;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP16A;FP16A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30336;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;2.2;NA;NA;11.3;NA;NA;NA;NA;
RN402013;WPO;0;2013148;2013162;58;72;2013;1ET50889;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RN40;RN40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F;1EX30216;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;2.4;NA;NA;11.3;NA;NA;NA;NA;
BS482013;WPO;0;2013154;2013168;64;78;2013;1ET98087;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;BS48;BS48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30274;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.5;NA;NA;11.3;NA;NA;NA;NA;
SK162013;WPO;0;2013144;2013158;54;68;2013;1ET50869;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;SK16;SK16;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;G;1EX30219;NA;NA;NA;NA;WPY;M;NA;NA;NA;11.3;NA;NA;NA;NA;
RO3D2016;WPO;0;2016140;2016154;49;63;2016;1EX28253;F;NA;NA;NA;NA;NA;NA;NA;NA;RO3D;NA;NA;RO3D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;WPY;F;1.21;9.9;NA;11.4;NA;NA;NA;NA;
RO3D2016;WPO;0;2016140;2016154;49;63;2016;1EX28254;F;NA;NA;NA;NA;NA;NA;NA;NA;RO3D;NA;NA;RO3D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;CONTROL NESTS;NA;WPY;F;1.23;NA;NA;11.4;NA;NA;NA;NA;
RO232013;WPO;0;2013155;2013169;65;79;2013;1ET98125;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RO23;RO23;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29020;FLEAS;NA;experimental nests;FLEAS;WPY;F;1.7;NA;NA;11.4;NA;NA;NA;NA;
FO502013;WPO;0;2013149;2013163;59;73;2013;1ET50700;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO50;FO50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;H;1EX30486;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1.9;NA;NA;11.4;NA;NA;NA;NA;
RM62013;WPO;0;2013149;2013163;59;73;2013;1ET50712;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RM06;RM06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;H;1EX30197;FLEAS;NA;experimental nests;FLEAS;WPY;M;2;NA;NA;11.4;NA;NA;NA;NA;
FP162013;WPO;0;2013152;2013166;62;76;2013;1ET98031;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP16A;FP16A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30335;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.1;NA;NA;11.4;NA;NA;NA;NA;
FP29B2013;WPO;0;2013156;2013170;66;80;2013;1ET98150;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FP29B;FP29B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;F;1EX30228;FLEAS;NA;experimental nests;FLEAS;WPY;F;2.1;NA;NA;11.4;NA;NA;NA;NA;
RO05B2013;WPO;0;2013156;2013170;66;80;2013;1ET98158;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RO05B;RO05B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29004;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;2.1;NA;NA;11.4;NA;NA;NA;NA;
GR72013;WPO;0;2013151;2013165;61;75;2013;1ET50923;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR07;GR07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;E;1EX30419;FLEAS;NA;experimental nests;FLEAS;WPY;F;2.2;NA;NA;11.4;NA;NA;NA;NA;
GR192013;WPO;0;2013150;2013164;60;74;2013;1ET50739;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR19;GR19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;C;1EX30464;FLEAS;NA;experimental nests;FLEAS;WPY;F;2.3;NA;NA;11.4;NA;NA;NA;NA;
BS482013;WPO;0;2013154;2013168;64;78;2013;1ET98084;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;BS48;BS48;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30273;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;3.1;NA;NA;11.4;NA;NA;NA;NA;
FK12B2013;WPO;0;2013153;2013167;63;77;2013;1ET98067;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FK12B;FK12B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX30288;FLEAS;NA;experimental nests;FLEAS;WPY;M;NA;NA;NA;11.4;NA;NA;NA;NA;
PS112013;WPO;0;2013153;2013167;63;77;2013;1ET98080;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;PS11;PS11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29032;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1;NA;NA;11.5;NA;NA;NA;NA;
FO502013;WPO;0;2013149;2013163;59;73;2013;1ET50703;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO50;FO50;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AC;1EX30485;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;1.6;NA;NA;11.5;NA;NA;NA;NA;
RN402013;WPO;0;2013148;2013162;58;72;2013;1ET50894;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RN40;FA23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;AB;1EX30215;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;1.7;NA;NA;11.5;NA;NA;NA;NA;
GR72013;WPO;0;2013151;2013165;61;75;2013;1ET50919;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR07;GR07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;C;1EX30426;FLEAS;NA;experimental nests;FLEAS;WPY;M;1.8;NA;NA;11.5;NA;NA;NA;NA;
GR192013;WPO;0;2013150;2013164;60;74;2013;1ET50741;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR19;FKII06;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;A;1EX30463;FLEAS;NA;experimental nests;FLEAS;WPY;M;1.9;NA;NA;11.5;NA;NA;NA;NA;
GR512013;WPO;0;2013150;2013164;60;74;2013;1ET50729;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR51;GR51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;H;1EX30460;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.1;NA;NA;11.5;NA;NA;NA;NA;
RN402013;WPO;0;2013148;2013162;58;72;2013;1ET50890;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RN40;FA23B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;D;1EX30214;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.2;NA;NA;11.5;NA;NA;NA;NA;
GR72013;WPO;0;2013151;2013165;61;75;2013;1ET50917;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR07;GR07;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;A;1EX30425;FLEAS;NA;experimental nests;FLEAS;WPY;M;2.2;NA;NA;11.5;NA;NA;NA;NA;
RO05B2013;WPO;0;2013156;2013170;66;80;2013;1ET98154;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RO05B;RO05B;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29003;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;2.2;NA;NA;11.5;NA;NA;NA;NA;
GR192013;WPO;0;2013150;2013164;60;74;2013;1ET50743;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR19;GR19;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;B;1EX30462;FLEAS;NA;experimental nests;FLEAS;WPY;F;2.5;NA;NA;11.5;NA;NA;NA;NA;
GR512013;WPO;0;2013150;2013164;60;74;2013;1ET50730;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;GR51;GR51;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;B;1EX30459;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;2.5;NA;NA;11.5;NA;NA;NA;NA;
RN462013;WPO;0;2013152;2013166;62;76;2013;1ET50974;M;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;RN46;RN46;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;1EX29064;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;M;NA;NA;NA;11.5;NA;NA;NA;NA;
BK14A2015;WPO;0;2015142;2015156;NA;NA;2015;1ET96767;NA;6.212903226;0;21.9;11.59583333;0;30.7;5.419354839;10.7425;BK14A;NA;NA;BK14A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;G;1EX28182;FLEAS;NA;experimental nests;FLEAS;WPY;NA;2.3;NA;NA;11.6;NA;NA;NA;NA;
FO532013;WPO;0;2013156;2013170;66;80;2013;1ET98130;F;5.286666667;-4.3;20.8;14.28083333;0;39.7;4.91;13.68916667;FO53;FO53;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;A;1EX30236;nonmanipulated;NA;CONTROL NEST;nonmanipulated;WPY;F;1.2;NA;NA;11.6;NA;NA;NA;NA;
